101 5006
 26   8  -4 
 27   8 -6.750000e+00 
 28   8  -3 
 29   8   2 
 30   8 -2.250000e+00 
 31   8 -1.025000e+01 
 32   8   7 
 33   8 1.250000e+01 
 34   8 -9.250000e+00 
 35   8  10 
 36   8 -6.750000e+00 
 37   8 -6.750000e+00 
 38   8 1.750000e+00 
 39   8 -1.225000e+01 
 40   8 3.750000e+00 
 41   8 5.500000e+00 
 42   8 -2.750000e+00 
 43   8  -7 
 44   8 1.250000e+00 
 45   8 9.750000e+00 
 46   8 4.750000e+00 
 47   8 -5.000000e-01 
 48   8 3.250000e+00 
 49   8 -11 
 50   8 8.500000e+00 
 51   8  -1 
 52   8 2.250000e+00 
 53   8 3.500000e+00 
 54   8 5.750000e+00 
 55   8 2.750000e+00 
 56   8 -1.075000e+01 
 57   8 6.250000e+00 
 58   8  -4 
 59   8 -1.225000e+01 
 60   8 -3.750000e+00 
 61   8 -6.750000e+00 
 62   8 1.175000e+01 
 63   8 1.150000e+01 
 64   8 7.250000e+00 
 65   8 -3.500000e+00 
 66   8 3.500000e+00 
 67   8   8 
 68   8 -4.750000e+00 
 69   8 8.250000e+00 
 70   8  -1 
 71   8  -8 
 72   8 1.025000e+01 
 73   8 -1.750000e+00 
 74   8 -10 
 75   8   8 
 76   8 9.500000e+00 
 77   8 -7.500000e+00 
 78   8  11 
 79   8 -3.250000e+00 
 80   8 -1.250000e+00 
 81   8 -6.750000e+00 
 82   8 -9.250000e+00 
 83   8  -4 
 84   8 -2.500000e-01 
 85   8 6.250000e+00 
 86   8 1.175000e+01 
 87   8  -1 
 88   8 8.500000e+00 
 89   8  -2 
 90   8 1.050000e+01 
 91   8 -4.500000e+00 
 92   8   8 
 93   8  -2 
 94   8 -1.750000e+00 
 95   8 2.500000e+00 
 96   8 5.500000e+00 
 97   8  -4 
 98   8 7.500000e-01 
 99   8 8.250000e+00 
100   8 -6.500000e+00 
101   8 -5.750000e+00 
 10   9 7.500000e+00 
 11   9 2.500000e-01 
 12   9 2.250000e+00 
 13   9 2.750000e+00 
 14   9 -9.500000e+00 
 15   9 3.250000e+00 
 16   9  -3 
 17   9 -1.175000e+01 
 18   9 -5.000000e-01 
 19   9 -2.750000e+00 
 20   9   8 
 21   9 -6.750000e+00 
 22   9 5.000000e-01 
 23   9 -2.500000e-01 
 24   9  -1 
 25   9 3.250000e+00 
 26   9  12 
 27   9  -4 
 28   9 1.125000e+01 
 29   9  12 
 30   9 -7.250000e+00 
 31   9 -3.500000e+00 
 32   9 1.025000e+01 
 33   9 -1.750000e+00 
 34   9   7 
 35   9 8.250000e+00 
 36   9 -12 
 37   9 -1.150000e+01 
 38   9 3.250000e+00 
 39   9 3.250000e+00 
 40   9 -1.175000e+01 
 41   9 -1.500000e+00 
 42   9 -2.250000e+00 
 43   9   5 
 44   9 1.025000e+01 
 45   9  -9 
 46   9   4 
 47   9 -1.175000e+01 
 48   9 1.125000e+01 
 49   9  -7 
 50   9 5.250000e+00 
 51   9 -1.500000e+00 
 52   9  -6 
 53   9   6 
 54   9 -1.250000e+01 
 55   9  11 
 56   9 -8.750000e+00 
 57   9   6 
 58   9 2.500000e+00 
 59   9 -7.250000e+00 
 60   9 4.750000e+00 
 61   9 7.500000e-01 
 62   9 -9.750000e+00 
 63   9 2.500000e+00 
 64   9 -11 
 65   9 2.750000e+00 
 66   9 6.750000e+00 
 67   9 5.250000e+00 
 68   9 -5.750000e+00 
 69   9 1.125000e+01 
 70   9   4 
 71   9 -2.500000e+00 
 72   9 3.250000e+00 
 73   9  -2 
 74   9 1.250000e+00 
 75   9 2.750000e+00 
 76   9 9.500000e+00 
 77   9 1.250000e+01 
 78   9 -12 
 79   9 -1.175000e+01 
 80   9 -1.025000e+01 
 81   9 5.500000e+00 
 82   9 2.500000e-01 
 83   9 -8.250000e+00 
 84   9   2 
 85   9 -1.150000e+01 
 86   9 -9.250000e+00 
 87   9  -1 
 88   9 -4.250000e+00 
 89   9 -1.150000e+01 
 90   9 5.750000e+00 
 91   9 -8.750000e+00 
 92   9 -4.500000e+00 
 93   9 1.250000e+01 
 94   9 8.250000e+00 
 95   9  10 
 96   9 1.125000e+01 
 97   9 -8.750000e+00 
 98   9 6.750000e+00 
 99   9   3 
100   9 -9.750000e+00 
101   9  -1 
 11  10 -1.125000e+01 
 12  10 -5.250000e+00 
 13  10 -2.500000e-01 
 14  10 -5.250000e+00 
 15  10 8.500000e+00 
 16  10 -3.750000e+00 
 17  10 -1.025000e+01 
 18  10 -6.500000e+00 
 19  10 -7.750000e+00 
 20  10 -8.750000e+00 
 21  10 1.225000e+01 
 22  10 -3.500000e+00 
 23  10 2.750000e+00 
 24  10 4.500000e+00 
 25  10 -5.000000e-01 
 26  10 -6.500000e+00 
 27  10 -12 
 28  10 -8.500000e+00 
 29  10 -7.500000e+00 
 30  10 -5.250000e+00 
 31  10 1.150000e+01 
 32  10 -2.750000e+00 
 33  10 -12 
 34  10 -2.500000e+00 
 35  10  -2 
 36  10 -1.250000e+00 
 37  10 3.250000e+00 
 38  10 -11 
 39  10 -1.500000e+00 
 40  10 -6.750000e+00 
 41  10   1 
 42  10 -2.750000e+00 
 43  10   6 
 44  10 7.250000e+00 
 45  10 -6.500000e+00 
 46  10 2.500000e-01 
 47  10 7.500000e+00 
 48  10 -2.500000e+00 
 49  10 2.500000e+00 
 50  10 1.225000e+01 
 51  10   3 
 52  10 6.500000e+00 
 53  10 7.250000e+00 
 54  10 9.250000e+00 
 55  10  -3 
 56  10   2 
 57  10  -1 
 58  10 -7.500000e+00 
 59  10   2 
 60  10  -8 
 61  10 7.500000e+00 
 62  10  -7 
 63  10 -4.250000e+00 
 64  10 1.075000e+01 
 65  10 -2.500000e-01 
 66  10 -6.250000e+00 
 67  10  -6 
 68  10 1.500000e+00 
 69  10 -2.750000e+00 
 70  10 5.250000e+00 
 71  10 1.075000e+01 
 72  10 1.750000e+00 
 73  10 5.750000e+00 
 74  10  -6 
 75  10 1.250000e+00 
 76  10 3.750000e+00 
 77  10 6.250000e+00 
 78  10 -1.750000e+00 
 79  10   1 
 80  10 9.250000e+00 
 81  10 1.250000e+00 
 82  10 -8.250000e+00 
 83  10 6.500000e+00 
 84  10   8 
 85  10 5.000000e-01 
 86  10   2 
 87  10 3.250000e+00 
 88  10 -8.250000e+00 
 89  10 -6.250000e+00 
 90  10  -8 
 91  10 9.750000e+00 
 92  10   2 
 93  10 -7.500000e-01 
 94  10  12 
 95  10 4.500000e+00 
 96  10 -1.225000e+01 
 97  10 1.250000e+01 
 98  10   8 
 99  10   4 
100  10 -1.250000e+01 
101  10 1.075000e+01 
 12  11 2.750000e+00 
 13  11 -1.250000e+00 
 14  11 -8.500000e+00 
 15  11 6.750000e+00 
 16  11  -6 
 17  11 4.250000e+00 
 18  11 1.175000e+01 
 19  11 2.250000e+00 
 20  11 1.075000e+01 
 21  11 7.250000e+00 
 22  11 2.500000e-01 
 23  11 7.750000e+00 
 24  11 5.500000e+00 
 25  11   4 
 26  11 -3.500000e+00 
 27  11 3.750000e+00 
 28  11 -1.250000e+01 
 29  11 2.250000e+00 
 30  11  12 
 31  11 -2.500000e+00 
 32  11 1.025000e+01 
 33  11 1.175000e+01 
 34  11 -1.125000e+01 
 35  11 1.225000e+01 
 36  11 -2.750000e+00 
 37  11 9.250000e+00 
 38  11 -5.000000e-01 
 39  11 -7.750000e+00 
 40  11 2.500000e+00 
 41  11   7 
 42  11 1.075000e+01 
 43  11  10 
 44  11 1.225000e+01 
 45  11 1.250000e+00 
 46  11 -8.750000e+00 
 47  11 7.250000e+00 
 48  11 4.750000e+00 
 49  11 9.500000e+00 
 50  11  10 
 51  11 8.250000e+00 
 52  11  -4 
 53  11 -1.050000e+01 
 54  11 -5.250000e+00 
 55  11 9.750000e+00 
 56  11 -1.150000e+01 
 57  11 -9.750000e+00 
 58  11  -2 
 59  11 3.500000e+00 
 60  11 -4.250000e+00 
 61  11 9.750000e+00 
 62  11 -5.500000e+00 
 63  11   8 
 64  11 4.250000e+00 
 65  11 -2.500000e-01 
 66  11 4.750000e+00 
 67  11  12 
 68  11 -8.500000e+00 
 69  11   1 
 70  11 -9.750000e+00 
 71  11 -9.750000e+00 
 72  11 -4.500000e+00 
 73  11 -6.750000e+00 
 74  11  10 
 75  11  -7 
 76  11   7 
 77  11 -4.750000e+00 
 78  11 -2.250000e+00 
 79  11 -5.250000e+00 
 80  11  -3 
 81  11 8.500000e+00 
 82  11 3.500000e+00 
 83  11  -5 
 84  11 -7.500000e-01 
 85  11 -1.250000e+01 
 86  11 -5.000000e-01 
 87  11 -1.150000e+01 
 88  11 -4.500000e+00 
 89  11 3.250000e+00 
 90  11 -1.250000e+00 
 91  11 7.250000e+00 
 92  11   9 
 93  11 3.250000e+00 
 94  11 -8.750000e+00 
 95  11 4.500000e+00 
 96  11 7.250000e+00 
 97  11  -3 
 98  11  -6 
 99  11 1.500000e+00 
100  11 9.750000e+00 
101  11 -9.750000e+00 
 13  12  10 
 14  12 1.050000e+01 
 15  12 1.175000e+01 
 16  12 -5.500000e+00 
 17  12   3 
 18  12 -1.025000e+01 
 19  12  -5 
 20  12 4.250000e+00 
 21  12 3.250000e+00 
 22  12 -8.250000e+00 
 23  12 3.500000e+00 
 24  12  -3 
 25  12 -1.750000e+00 
 26  12  10 
 27  12 -3.750000e+00 
 28  12  -1 
 29  12   2 
 30  12 -2.750000e+00 
 31  12 7.750000e+00 
 32  12   6 
 33  12   5 
 34  12 -7.750000e+00 
 35  12 2.750000e+00 
 36  12   9 
 37  12 1.250000e+01 
 38  12   5 
 39  12 -5.500000e+00 
 40  12 -7.500000e-01 
 41  12  -3 
 42  12 8.750000e+00 
 43  12 -3.500000e+00 
 44  12 7.500000e-01 
 45  12 -1.175000e+01 
 46  12  -4 
 47  12 -4.500000e+00 
 48  12 5.750000e+00 
 49  12 -6.250000e+00 
 50  12   4 
 51  12 5.000000e-01 
